make,model,year,risk_level,analytics_exact_rows,analytics_model_rows,open_ev_exact_rows,source_count,sources,missing_reference_specs,reasons
Porsche,Taycan Turbo S Cross Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan Turbo S Sport Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan Turbo Sport Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Renault,4 E-Tech,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,4 E-Tech 40kWh 120hp,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Renault,4 E-Tech 52kWh 150hp,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Renault,5 E-Tech,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,5 E-Tech,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,5 E-Tech 40kWh 120hp,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Renault,5 E-Tech 40kWh 95hp,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,maxChargingPower_kW,no analytics training rows for this make/model; only one dataset source; missing planner reference field: maxChargingPower_kW; not supported by analytics base or Open EV merge path
Renault,5 E-Tech 52kWh 150hp,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Renault,Kangoo E-Tech,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,Kangoo E-Tech,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,Kangoo E-Tech,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,Kangoo E-Tech Electric,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Renault,Kangoo Grand E-Tech Electric,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Renault,Megane E-Tech EV60 130hp (TU2025),,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Renault,Megane E-Tech EV60 220hp (TU2025),,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Renault,Megane E-Tech Electric,2023,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,Megane E-Tech Electric,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,Megane E-Tech Electric,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,Scenic E-Tech,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,Scenic E-Tech,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Renault,Scenic E-Tech EV60 170hp,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Renault,Scenic E-Tech EV87 220hp,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Rimac,Nevera,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Rimac,Nevera,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Rimac,Nevera,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Rising Auto,F7,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Rising Auto,F7,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Rising Auto,F7,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Rising Auto,R7,2023,high,0,0,2,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Rising Auto,R7,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Rising Auto,R7,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Rivian,R1S,2023,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Rivian,R1S,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Rivian,R1S,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Rivian,R1T,2023,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Rivian,R1T,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Rivian,R1T,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Roewe,D6,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Roewe,D7,2023,high,0,0,2,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Roewe,D7,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Roewe,D7,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Rolls-Royce,Spectre,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Rolls-Royce,Spectre,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Rolls-Royce,Spectre,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Rolls-Royce,Spectre,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Skoda,Elroq 50,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Elroq 60,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Elroq 85,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Elroq RS,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Enyaq 60,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Enyaq 85,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Enyaq 85x,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Enyaq Coupe 60,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Enyaq Coupe 85,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Enyaq Coupe 85x,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Enyaq Coupe RS,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skoda,Enyaq RS,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skywell,BE11 Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Skywell,BE11 Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Smart,#1,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Smart,#1,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Smart,#1,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Smart,#1 Brabus,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Smart,#1 Premium,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Smart,#1 Pro,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Smart,#1 Pro+,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Smart,#1 Pulse,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Smart,#1 Pure,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Smart,#1 Pure+,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
